ID	name	type	URL	description
649	Hanaukyo Maid-Tai: La Verite	Q63952888	https://anilist.co/anime/649	花右京メイド隊 La Verite. 2004 anime by Daume. Directed by Takuya Nonaka
650	Gunsmith Cats	Q113687694	https://anilist.co/anime/650	ガンスミスキャッツ. 1995 anime by OLM. Directed by Takeshi Mori
651	Green Green THIRTEEN: Erolutions	Q220898	https://anilist.co/anime/651	グリーングリーン THIRTEEN エロリューションズ. 2004 anime by Studio Matrix
652	Galaxy Angel Z	Q100269041	https://anilist.co/anime/652	ギャラクシーエンジェルＺ. 2002 anime by MADHOUSE. Directed by Morio Asaka
653	Galaxy Angel A	Q100269041	https://anilist.co/anime/653	ギャラクシーエンジェルA. 2002 anime by MADHOUSE. Directed by Shigehito Takayanagi
654	Galaxy Angel Ａ Specials	Q1107	https://anilist.co/anime/654	ギャラクシーエンジェルＡ. 2003 anime
655	Galaxy Angel X	Q100269041	https://anilist.co/anime/655	ギャラクシーエンジェル X. 2004 anime by MADHOUSE. Directed by Shigehito Takayanagi
656	Air in Summer	Q1107	https://anilist.co/anime/656	AIR イン サマー. 2005 anime by Kyoto Animation. Directed by Tatsuya Ishihara
658	Akagi	Q63952888	https://anilist.co/anime/658	闘牌伝説アカギ 闇に舞い降りた天才. 2005 anime by MADHOUSE and DR Movie. Directed by Yuuzou Satou
659	Azumanga Daioh: The Very Short Movie	Q1107	https://anilist.co/anime/659	あずまんが大王（劇場短編）. 2001 anime by J.C. Staff. Directed by Hiroshi Nishikiori
660	Denshin Mamotte Shugogetten!	Q113687694	https://anilist.co/anime/660	伝心 まもって守護月天！. 2000 anime by Toei Animation
661	Kakyuusei: Elf Version	Q113687694	https://anilist.co/anime/661	エルフ版下級生 あなただけを見つめて.... 1998 anime
664	Fullmetal Alchemist: Reflections	Q1107	https://anilist.co/anime/664	鋼の錬金術師 Reflections. 2005 anime by bones. Directed by Seiji Mizushima
665	JoJo's Bizarre Adventure (2000)	Q113687694	https://anilist.co/anime/665	ジョジョの奇妙な冒険 (2000). 2000 anime by APPP
666	JoJo's Bizarre Adventure	Q113687694	https://anilist.co/anime/666	ジョジョの奇妙な冒険. 1993 anime by APPP. Directed by Hiroyuki Kitakubo
667	Girl Meets Girl	Q100269041	https://anilist.co/anime/667	かしまし〜ガール・ミーツ・ガール〜. 2006 anime by Studio Hibari. Directed by Nobuaki Nakanishi
668	Koi Koi Seven	Q63952888	https://anilist.co/anime/668	こいこい7. 2005 anime by Studio Flag and Trinet Entertainment. Directed by Yoshitaka Fujimoto
669	Kujibiki Unbalance	Q113687694	https://anilist.co/anime/669	くじびきアンバランス. 2004 anime by Palm Studio. Directed by Tsutomu Mizushima
670	Lamune	Q63952888	https://anilist.co/anime/670	ラムネ. 2005 anime by Trinet Entertainment and Picture Magic
671	Lemon Angel Project	Q63952888	https://anilist.co/anime/671	レモン エンジェル プロジェクト. 2006 anime by Radix
673	My-Hime Specials	Q1107	https://anilist.co/anime/673	舞-HiME. 2005 anime
675	One: To a Shining Season	Q113687694	https://anilist.co/anime/675	ONE ～輝く季節へ～. 2001 anime by Triple X. Directed by Shigenori Kageyama
676	Refrain Blue	Q113687694	https://anilist.co/anime/676	Refrain Blue. 2000 anime
677	Sentimental Journey	Q63952888	https://anilist.co/anime/677	センチメンタルジャーニー. 1998 anime by Sunrise. Directed by Kazuyoshi Katayama
678	Eigi: SHADOW SKILL	Q100269041	https://anilist.co/anime/678	影技 SHADOW SKILL. 1998 anime by Studio DEEN. Directed by Tsukasa Sunaga
679	Shadow Skill: The Movie	Q113687694	https://anilist.co/anime/679	影技 SHADOW SKILL. 1996 anime by Zero G Room. Directed by Hiroshi Negishi
681	Tenbatsu Angel Rabbie☆	Q220898	https://anilist.co/anime/681	天罰エンジェルラビィ☆. 2004 anime by AIC. Directed by Shinji Ishihira
682	Angel Tales	Q100269041	https://anilist.co/anime/682	おとぎストーリー　天使のしっぽ. 2001 anime by Tokyo Kids
683	Tenshi no Shippo Specials	Q113687694	https://anilist.co/anime/683	おとぎストーリー　天使のしっぽ. 2002 anime
684	Tenshi no Shippo Chu!	Q100269041	https://anilist.co/anime/684	天使のしっぽＣｈｕ！. 2003 anime
685	ToHeart: Remember my memories	Q100269041	https://anilist.co/anime/685	ToHeart ～Remember my memories～. 2004 anime by OLM. Directed by Keitarou Motonaga
686	ToHeart: Remember my memories - Heart Fighters	Q1107	https://anilist.co/anime/686	ToHeart ～Remember my memories～ Heart Fighters. 2006 anime
687	Tokyo Mew Mew	Q63952888	https://anilist.co/anime/687	東京ミュウミュウ. 2002 anime by Studio Pierrot. Directed by Noriyuki Abe
688	Uta∞Kata	Q100269041	https://anilist.co/anime/688	うた∽かた. 2004 anime by Hal Film Maker. Directed by Keiji Gotou
689	Utakata: Summer Pair of Early Winter	Q220898	https://anilist.co/anime/689	うた∽かた - 初冬の双夏. 2005 anime by Hal Film Maker. Directed by Keiji Gotou
690	Vampire Princess Miyu (TV)	Q63952888	https://anilist.co/anime/690	吸血姫美夕 (TV). 1997 anime by AIC. Directed by Toshiki Hirano
691	YAWARA! a fashionable judo girl!	Q100269041	https://anilist.co/anime/691	YAWARA! a fashionable judo girl!. 1989 anime by MADHOUSE
692	Yesterday Once More	Q113687694	https://anilist.co/anime/692	同窓会. 1998 anime
693	Burn-Up Scramble	Q63952888	https://anilist.co/anime/693	バーンナップスクランブル. 2004 anime by AIC. Directed by Hiroki Hayashi
694	Canvas 2: Rainbow Colored Sketch	Q63952888	https://anilist.co/anime/694	Canvas2 ～虹色のスケッチ～. 2005 anime. Directed by Itsurou Kawasaki
695	Canvas: Sepia-iro no Motif	Q113687694	https://anilist.co/anime/695	Canvas ～セピア色のモチーフ～. 2001 anime
696	Tenchi Muyo! Tenchi Universe	Q100269041	https://anilist.co/anime/696	天地無用！. 1995 anime by AIC. Directed by Hiroshi Negishi
704	Kanon: Kazahana	Q220898	https://anilist.co/anime/704	カノン 風花. 2003 anime
705	Chou Henshin Cosprayers VS Ankoku Uchuu Shougun	Q20650540	https://anilist.co/anime/705	超変身コス∞プレイヤー VS暗黒宇宙将軍. 2004 anime
706	Comic Party Revolution	Q100269041	https://anilist.co/anime/706	こみっくパーティー Revolution. 2005 anime by Radix
707	Comic Party Specials	Q1107	https://anilist.co/anime/707	こみっくパーティー. 2003 anime
708	Patapata Hikousen no Bouken	Q63952888	https://anilist.co/anime/708	パタパタ飛行船の冒険. 2002 anime by Telecom Animation Film. Directed by Yuuichirou Yano
709	Mujin Wakusei Survive	Q63952888	https://anilist.co/anime/709	無人惑星サヴァイヴ. 2003 anime by MADHOUSE and Telecom Animation Film. Directed by Yuuichirou Yano
710	Rec	Q63952888	https://anilist.co/anime/710	レック. 2006 anime by Shaft. Directed by Ryuutarou Nakamura
711	Space Battleship Yamato	Q20650540	https://anilist.co/anime/711	宇宙戦艦ヤマト. 1977 anime
712	Zoids Genesis	Q100269041	https://anilist.co/anime/712	ゾイド ジェネシス. 2005 anime
713	Air: The Motion Picture	Q20650540	https://anilist.co/anime/713	AIR (劇場版). 2005 anime by Toei Animation. Directed by Osamu Dezaki
714	High School! Kimengumi	Q100269041	https://anilist.co/anime/714	ハイスクール！奇面組. 1985 anime by Studio Comet. Directed by Hiroshi Fukutomi
715	If I See You in My Dreams	Q113687694	https://anilist.co/anime/715	夢で逢えたら (1999). 1998 anime by J.C. Staff. Directed by Hiroshi Watanabe
718	If I See You in My Dreams	Q63952888	https://anilist.co/anime/718	夢で逢えたら. 1998 anime by J.C. Staff
719	Ai no Kusabi	Q113687694	https://anilist.co/anime/719	間の楔. 1992 anime by AIC
721	Princess Tutu	Q63952888	https://anilist.co/anime/721	プリンセスチュチュ. 2002 anime by Hal Film Maker
722	Baby★LOVE	Q220898	https://anilist.co/anime/722	ベイビィ★LOVE. 1997 anime. Directed by Susumu Kudou
723	Candy Candy (Movie)	Q20650540	https://anilist.co/anime/723	キャンディ・キャンディ. 1992 anime
724	Enzai	Q113687694	https://anilist.co/anime/724	冤罪. 2004 anime. Directed by Toshiyuki Sakurai
725	First Kiss★Monogatari: Kiss kara Hajimaru Monogatari 	Q220898	https://anilist.co/anime/725	ファーストKiss★物語 〜Kissからはじまる物語〜. 2000 anime. Directed by Kiyomu Fukuda
727	Kingyo Chuuihou!	Q63952888	https://anilist.co/anime/727	きんぎょ注意報!. 1991 anime by Toei Animation. Directed by Junichi Satou
729	Sunny Ryoko	Q63952888	https://anilist.co/anime/729	陽あたり良好！. 1987 anime by Group TAC. Directed by Gisaburou Sugii
730	After School in the Teachers' Lounge	Q113687694	https://anilist.co/anime/730	放課後の職員室. 1994 anime
731	Interstella 5555: The 5tory of the 5ecret 5tar 5ystem	Q20650540	https://anilist.co/anime/731	インターステラ5555：THE 5TORY OF THE 5ECRET 5TAR 5YSTEM. 2003 anime by Toei Animation
732	Vampire Hunter D	Q20650540	https://anilist.co/anime/732	吸血鬼ハンターD. 1985 anime by Ashi Productions and Studio Live. Directed by Toyoo Ashida
733	KIZUNA	Q113687694	https://anilist.co/anime/733	KIZUNA－絆－. 1994 anime by SIDO. Directed by Rin Hiroo
734	Kizuna: Much Ado About Nothing	Q220898	https://anilist.co/anime/734	KIZUNA -絆- 恋のから騒ぎ. 2001 anime by ZEXCS. Directed by Kazuo Yamazaki
736	Kairaku no Houteishiki: LEVEL-C	Q220898	https://anilist.co/anime/736	快楽の方程式 LEVEL-C. 1995 anime by J.C. Staff. Directed by Yorifusa Yamaguchi
738	Marchen Awakens Romance	Q63952888	https://anilist.co/anime/738	メル. 2005 anime by SynergySP
740	Sailor Moon R	Q100269041	https://anilist.co/anime/740	美少女戦士セーラームーン R. 1993 anime by Toei Animation
741	Sensitive Pornograph	Q220898	https://anilist.co/anime/741	センシティブ・ポルノグラフ. 2004 anime by Slash
743	Ocean Waves	Q1107	https://anilist.co/anime/743	海がきこえる. 1993 anime by Studio Ghibli
744	Trouble Chocolate	Q63952888	https://anilist.co/anime/744	トラブルチョコレート. 1999 anime by AIC. Directed by Tsuneo Tominaga
746	Papa to Kiss in the Dark	Q113687694	https://anilist.co/anime/746	パパとKISS IN THE DARK. 2005 anime by TNK
747	Embracing Love	Q113687694	https://anilist.co/anime/747	春を抱いていた. 2005 anime
748	True Love Story Summer Days; and yet...	Q113687694	https://anilist.co/anime/748	True Love Story Summer Days; and yet.... 2003 anime. Directed by Hidehito Ueda
749	Nanami-chan	Q100269041	https://anilist.co/anime/749	ななみちゃん. 2004 anime. Directed by Tatsutoshi Nomura
750	Binchou-tan	Q63952888	https://anilist.co/anime/750	びんちょうタン. 2006 anime by Studio DEEN. Directed by Kazuhiro Furuhashi
751	Bomberman Jetters	Q63952888	https://anilist.co/anime/751	ボンバーマン ジェッターズ. 2002 anime
752	Osakana wa Ami no Naka	Q220898	https://anilist.co/anime/752	おさかなはあみの中. 1994 anime by J.C. Staff. Directed by Takahiro Okao
753	Doctor Shameless	Q113687694	https://anilist.co/anime/753	恥辱診察室. 2003 anime by T-Rex
754	The Snow Queen	Q63952888	https://anilist.co/anime/754	雪の女王. 2005 anime by TMS Entertainment. Directed by Osamu Dezaki
755	My Sexual Harassment	Q113687694	https://anilist.co/anime/755	僕のセクシャルハラスメント. 1994 anime by Triple X. Directed by Shigenori Kageyama
756	School Days	Q1047299	https://anilist.co/anime/756	School Days. 2005 anime by Animation Planet
757	The Boy Who Saw the Wind	Q20650540	https://anilist.co/anime/757	風を見た少年. 2000 anime. Directed by Toshiya Shinohara
758	RahXephon: The Motion Picture	Q20650540	https://anilist.co/anime/758	ラーゼフォン 多元変奏曲. 2003 anime by bones. Directed by Tomoki Kyouda
759	Tokyo Godfathers	Q20650540	https://anilist.co/anime/759	東京ゴッドファーザーズ. 2003 anime by MADHOUSE. Directed by Satoshi Kon
760	TenjhoTenge: The Past Chapter	Q20650540	https://anilist.co/anime/760	天上天下　THE PAST CHAPTER. 2005 anime
761	NARUTO: Akaki Yotsuba no Clover wo Sagase	Q1107	https://anilist.co/anime/761	NARUTO -ナルト- 紅き四つ葉のクローバーを探せ. 2003 anime. Directed by Hayato Date
763	Zoids	Q63952888	https://anilist.co/anime/763	ゾイド. 1999 anime by Xebec. Directed by Takao Kato
764	Zoids New Century/Zero	Q100269041	https://anilist.co/anime/764	ゾイド新世紀／ゼロ. 2001 anime by Xebec. Directed by Takao Kato
765	Chou Henshin Cosprayers Specials	Q1107	https://anilist.co/anime/765	超変身コス∞プレイヤー Specials. 2004 anime
766	Demonbane OVA	Q220898	https://anilist.co/anime/766	機神咆吼デモンベイン. 2004 anime. Directed by Shintarou Inokawa
767	Burn Up!	Q220898	https://anilist.co/anime/767	バーンナップ. 1991 anime by AIC. Directed by Yasunori Ide
769	Burn Up W	Q113687694	https://anilist.co/anime/769	バーンナップW. 1996 anime by AIC. Directed by Hiroshi Negishi
770	Pale Cocoon	Q220898	https://anilist.co/anime/770	ペイル・コクーン. 2005 anime by Studio Rikka. Directed by Yasuhiro Yoshiura
771	Ginyuu Mokushiroku Meine Liebe Wieder	Q100269041	https://anilist.co/anime/771	吟遊黙示録マイネリーベ ヴィーダー. 2006 anime
773	Tenamonya Voyagers	Q113687694	https://anilist.co/anime/773	てなもんやボイジャーズ. 1999 anime by Studio Pierrot. Directed by Akiyuki Shinbou
776	Nanaka 6/17	Q63952888	https://anilist.co/anime/776	ななか６／１７. 2003 anime by J.C. Staff. Directed by Hiroaki Sakurai
777	Hellsing Ultimate	Q113687694	https://anilist.co/anime/777	HELLSING OVA. 2006 anime by MADHOUSE, Satelight and Graphinica. Directed by Tomokazu Tokoro
779	Case Closed: The Time Bombed Skyscraper	Q20650540	https://anilist.co/anime/779	名探偵コナン 時計じかけの摩天楼. 1997 anime by TMS Entertainment and Kyokuichi Tokyo Movie Shinsha. Directed by Kenji Kodama
780	Case Closed: The Fourteenth Target	Q20650540	https://anilist.co/anime/780	名探偵コナン １４番目の標的. 1998 anime by Kyokuichi Tokyo Movie Shinsha. Directed by Kenji Kodama
781	Case Closed: The Last Wizard of the Century	Q20650540	https://anilist.co/anime/781	名探偵コナン 世紀末の魔術師. 1999 anime by TMS Entertainment. Directed by Kenji Kodama
782	Gasaraki	Q63952888	https://anilist.co/anime/782	ガサラキ. 1998 anime by Sunrise. Directed by Ryousuke Takahashi
783	Miami☆Guns	Q63952888	https://anilist.co/anime/783	マイアミ☆ガンズ. 2000 anime by Group TAC. Directed by Yoshitaka Koyama
785	Otaku no Video	Q113687694	https://anilist.co/anime/785	おたくのビデオ. 1991 anime by Gainax. Directed by Takeshi Mori
786	Pugyuru	Q63952888	https://anilist.co/anime/786	ぷぎゅる. 2004 anime by Creators Dot Com. Directed by Hajime Kurihara
788	Eiken	Q113687694	https://anilist.co/anime/788	エイケン エイケンヴより愛をこめて. 2003 anime by J.C. Staff
789	Momo, the Girl God of Death	Q63952888	https://anilist.co/anime/789	しにがみのバラッド。. 2006 anime by Group TAC. Directed by Tomomi Mochizuki
790	Ergo Proxy	Q63952888	https://anilist.co/anime/790	Ergo Proxy. 2006 anime by Manglobe
791	Neo Heroic Fantasia Arion	Q20650540	https://anilist.co/anime/791	ネオ・ヒロイック・ファンタジア　アリオン. 1986 anime by Sunrise. Directed by Yoshikazu Yasuhiko
792	Ranma ½: Nihao My Concubine	Q20650540	https://anilist.co/anime/792	らんま1/2 決戦桃幻郷! 花嫁を奪りもどせ!!. 1992 anime. Directed by Iku Suzuki
793	xxxHOLiC - A Midsummer Night's Dream	Q20650540	https://anilist.co/anime/793	劇場版 XXX HOLiC 真夏ノ夜ノ夢. 2005 anime by Production I.G. Directed by Tsutomu Mizushima
795	Dear Brother	Q63952888	https://anilist.co/anime/795	おにいさまへ…. 1991 anime by Tezuka Productions. Directed by Osamu Dezaki
796	Magical Circle Guru Guru Movie	Q20650540	https://anilist.co/anime/796	魔法陣グルグル. 1996 anime. Directed by Nobuaki Nakanishi
797	Maid in Hanaukyo	Q113687694	https://anilist.co/anime/797	花右京メイド隊. 2001 anime. Directed by Yasunori Ide
798	Yomigaeru Sora: Rescue Wings	Q100269041	https://anilist.co/anime/798	よみがえる空 -Rescue Wings-. 2006 anime by J.C. Staff. Directed by Katsushi Sakurabi
799	Kokoro Toshokan	Q100269041	https://anilist.co/anime/799	ココロ図書館. 2001 anime by Studio DEEN. Directed by Kouji Masunari
800	NieA_7	Q63952888	https://anilist.co/anime/800	ニア アンダーセブン. 2000 anime by Triangle Staff. Directed by Takuya Satou
801	Ghost in the Shell: Stand Alone Complex 2nd GIG	Q100269041	https://anilist.co/anime/801	攻殻機動隊 S.A.C. 2nd GIG. 2004 anime by Production I.G. Directed by Kenji Kamiyama
807	Tsubasa Reservoir Chronicle the Movie: The Princess in the Birdcage Kingdom	Q20650540	https://anilist.co/anime/807	ツバサ・クロニクル 鳥カゴの国の姫君. 2005 anime by Production I.G. Directed by Itsurou Kawasaki
808	Sorcerer Hunters OVA - Chocolate Springs & Other Hot Things!	Q113687694	https://anilist.co/anime/808	元祖 爆れつハンター. 1996 anime by Xebec
810	Android Announcer Maico 2010	Q63952888	https://anilist.co/anime/810	アンドロイド・アナ　MAICO ２０１０. 1998 anime by Group TAC and Ekura Animal
811	I''s Pure	Q113687694	https://anilist.co/anime/811	アイズピュア. 2005 anime by Arms. Directed by Mamoru Kanbe
812	Arjuna	Q63952888	https://anilist.co/anime/812	地球少女アルジュナ. 2001 anime by Satelight. Directed by Shouji Kawamori
813	Dragon Ball Z	Q100269041	https://anilist.co/anime/813	ドラゴンボールZ. 1989 anime by Toei Animation
